worker#,obj-id,open+read-data-time,wrkr-num-objs,mean-obj-time,num-dsets,mean-dset-time,pb-size,num-workers,obj-type,tot-num-obj,total-runtime
17,lh_netpow,1.4089813370001139,4,0.35224533425002846,6,0.2348302228333523,268435456,24,signals,61,597.3787595060003
18,lh_netpow,1.899423421999927,4,0.47485585549998177,6,0.3165705703333212,268435456,24,signals,61,597.3787595060003
19,lh_netpow,1.2348221490001379,4,0.30870553725003447,8,0.15435276862501723,268435456,24,signals,61,597.3787595060003
20,lh_netpow,1.495233436000035,4,0.37380835900000875,7,0.21360477657143356,268435456,24,signals,61,597.3787595060003
21,lh_netpow,0.6544283489997724,2,0.3272141744998862,4,0.1636070872499431,268435456,24,signals,61,597.3787595060003
1,1160927026,0.3051418670002022,1,0.3051418670002022,6,0.05085697783336703,268435456,24,shots,500,0.6243089250001503
2,1160927026,0.29696414799991544,1,0.29696414799991544,6,0.04949402466665257,268435456,24,shots,500,0.6243089250001503
3,1160927026,0.41802797699983785,1,0.41802797699983785,6,0.06967132949997297,268435456,24,shots,500,0.6243089250001503
4,1160927026,0.30558468399976846,1,0.30558468399976846,6,0.050930780666628074,268435456,24,shots,500,0.6243089250001503
5,1160927026,0.4471137840000665,1,0.4471137840000665,6,0.07451896400001108,268435456,24,shots,500,0.6243089250001503
6,1160927026,0.2984628069998507,1,0.2984628069998507,6,0.04974380116664179,268435456,24,shots,500,0.6243089250001503
7,1160927026,0.373050486000011,1,0.373050486000011,6,0.06217508100000183,268435456,24,shots,500,0.6243089250001503
8,1160927026,0.30171389999986786,1,0.30171389999986786,6,0.05028564999997798,268435456,24,shots,500,0.6243089250001503
9,1160927026,0.5116121589999238,1,0.5116121589999238,6,0.08526869316665397,268435456,24,shots,500,0.6243089250001503
10,1160927026,0.3327180020000924,1,0.3327180020000924,6,0.05545300033334873,268435456,24,shots,500,0.6243089250001503
11,1160927026,0.454971316999945,1,0.454971316999945,7,0.06499590242856357,268435456,24,shots,500,0.6243089250001503
12,1160927026,0.3322331969998231,1,0.3322331969998231,7,0.047461885285689016,268435456,24,shots,500,0.6243089250001503
13,1160927026,0.4934201649998613,1,0.4934201649998613,5,0.09868403299997226,268435456,24,shots,500,0.6243089250001503
14,1160927026,0.3384885220002616,1,0.3384885220002616,6,0.05641475366671026,268435456,24,shots,500,0.6243089250001503
15,1160927026,0.44733619399994495,1,0.44733619399994495,6,0.07455603233332415,268435456,24,shots,500,0.6243089250001503
16,1160927026,0.35939375699990705,1,0.35939375699990705,6,0.05989895949998451,268435456,24,shots,500,0.6243089250001503
17,1160927026,0.4354597409997041,1,0.4354597409997041,8,0.05443246762496301,268435456,24,shots,500,0.6243089250001503
18,1160927026,0.423716893999881,1,0.423716893999881,6,0.0706194823333135,268435456,24,shots,500,0.6243089250001503
19,1160927026,0.41154754799981674,1,0.41154754799981674,6,0.06859125799996946,268435456,24,shots,500,0.6243089250001503
20,1160927026,0.3784010899998975,1,0.3784010899998975,6,0.06306684833331626,268435456,24,shots,500,0.6243089250001503
1,aeqdsk_aminor,4.6192367660000855,16,0.28870229787500534,32,0.14435114893750267,268435456,32,signals,61,613.7055686419999
2,aeqdsk_aminor,5.006914238000263,16,0.31293213987501645,32,0.15646606993750822,268435456,32,signals,61,613.7055686419999
3,aeqdsk_aminor,4.767918004000421,16,0.2979948752500263,32,0.14899743762501316,268435456,32,signals,61,613.7055686419999
4,aeqdsk_aminor,4.649304260000008,16,0.2905815162500005,32,0.14529075812500025,268435456,32,signals,61,613.7055686419999
5,aeqdsk_aminor,4.630306006999945,16,0.28939412543749654,32,0.14469706271874827,268435456,32,signals,61,613.7055686419999
6,aeqdsk_aminor,4.566286867000144,16,0.285392929187509,32,0.1426964645937545,268435456,32,signals,61,613.7055686419999
7,aeqdsk_aminor,4.672508235999885,16,0.2920317647499928,32,0.1460158823749964,268435456,32,signals,61,613.7055686419999
8,aeqdsk_aminor,6.890010925000297,16,0.43062568281251856,32,0.21531284140625928,268435456,32,signals,61,613.7055686419999
9,aeqdsk_aminor,10.841531070000201,16,0.6775956918750126,32,0.3387978459375063,268435456,32,signals,61,613.7055686419999
10,aeqdsk_aminor,9.193963719999374,16,0.5746227324999609,32,0.28731136624998044,268435456,32,signals,61,613.7055686419999
11,aeqdsk_aminor,8.076490230999752,16,0.5047806394374845,32,0.25239031971874226,268435456,32,signals,61,613.7055686419999
12,aeqdsk_aminor,10.665568126999915,16,0.6665980079374947,32,0.33329900396874734,268435456,32,signals,61,613.7055686419999
13,aeqdsk_aminor,10.983390468999914,16,0.6864619043124947,32,0.3432309521562473,268435456,32,signals,61,613.7055686419999
14,aeqdsk_aminor,10.928893390999747,16,0.6830558369374842,32,0.3415279184687421,268435456,32,signals,61,613.7055686419999
15,aeqdsk_aminor,11.383353932999853,16,0.7114596208124908,32,0.3557298104062454,268435456,32,signals,61,613.7055686419999
16,aeqdsk_aminor,8.529868134000026,16,0.5331167583750016,32,0.2665583791875008,268435456,32,signals,61,613.7055686419999
17,aeqdsk_aminor,7.482888212000034,16,0.46768051325000215,32,0.23384025662500108,268435456,32,signals,61,613.7055686419999
18,aeqdsk_aminor,12.28497041899982,16,0.7678106511874887,32,0.38390532559374435,268435456,32,signals,61,613.7055686419999
19,aeqdsk_aminor,8.865071598000213,16,0.5540669748750133,32,0.27703348743750666,268435456,32,signals,61,613.7055686419999
20,aeqdsk_aminor,9.030072408000251,16,0.5643795255000157,32,0.28218976275000784,268435456,32,signals,61,613.7055686419999
21,aeqdsk_aminor,8.967299537000144,16,0.560456221062509,32,0.2802281105312545,268435456,32,signals,61,613.7055686419999
22,aeqdsk_aminor,8.755691065000065,16,0.547230691562504,32,0.273615345781252,268435456,32,signals,61,613.7055686419999
23,aeqdsk_aminor,10.45458164999991,16,0.6534113531249943,32,0.32670567656249716,268435456,32,signals,61,613.7055686419999
24,aeqdsk_aminor,9.64267166799982,16,0.6026669792499888,32,0.3013334896249944,268435456,32,signals,61,613.7055686419999
25,aeqdsk_aminor,12.761495874000047,16,0.797593492125003,32,0.3987967460625015,268435456,32,signals,61,613.7055686419999
26,aeqdsk_aminor,8.007738505000361,16,0.5004836565625226,32,0.2502418282812613,268435456,32,signals,61,613.7055686419999
27,aeqdsk_aminor,9.494432870999844,16,0.5934020544374903,32,0.29670102721874514,268435456,32,signals,61,613.7055686419999
28,aeqdsk_aminor,9.251563804999932,16,0.5782227378124958,32,0.2891113689062479,268435456,32,signals,61,613.7055686419999
29,aeqdsk_aminor,8.783710358999997,16,0.5489818974374998,32,0.2744909487187499,268435456,32,signals,61,613.7055686419999
30,aeqdsk_aminor,11.586738435999905,16,0.7241711522499941,32,0.36208557612499703,268435456,32,signals,61,613.7055686419999
31,aeqdsk_aminor,11.043397324000125,16,0.6902123327500078,32,0.3451061663750039,268435456,32,signals,61,613.7055686419999
32,aeqdsk_aminor,1.635993180999776,4,0.408998295249944,8,0.204499147624972,268435456,32,signals,61,613.7055686419999
1,aeqdsk_area,9.37125274500022,16,0.5857032965625137,32,0.29285164828125687,268435456,32,signals,61,613.7055686419999
2,aeqdsk_area,10.183882730999812,16,0.6364926706874883,32,0.31824633534374414,268435456,32,signals,61,613.7055686419999
3,aeqdsk_area,10.843432457999825,16,0.677714528624989,32,0.3388572643124945,268435456,32,signals,61,613.7055686419999
4,aeqdsk_area,11.623374826000145,16,0.726460926625009,32,0.3632304633125045,268435456,32,signals,61,613.7055686419999
5,aeqdsk_area,11.53769148099991,16,0.7211057175624944,32,0.3605528587812472,268435456,32,signals,61,613.7055686419999
6,aeqdsk_area,11.421995238999898,16,0.7138747024374936,32,0.3569373512187468,268435456,32,signals,61,613.7055686419999
7,aeqdsk_area,10.70728400500002,16,0.6692052503125012,32,0.3346026251562506,268435456,32,signals,61,613.7055686419999
8,aeqdsk_area,10.68181794200018,16,0.6676136213750112,32,0.3338068106875056,268435456,32,signals,61,613.7055686419999
9,aeqdsk_area,9.239272954000171,16,0.5774545596250107,32,0.28872727981250534,268435456,32,signals,61,613.7055686419999
10,aeqdsk_area,10.852620102999936,16,0.678288756437496,32,0.339144378218748,268435456,32,signals,61,613.7055686419999
11,aeqdsk_area,11.19182201500007,16,0.6994888759375044,32,0.3497444379687522,268435456,32,signals,61,613.7055686419999
12,aeqdsk_area,8.427540878999935,16,0.5267213049374959,32,0.26336065246874796,268435456,32,signals,61,613.7055686419999
13,aeqdsk_area,11.568673439000122,16,0.7230420899375076,32,0.3615210449687538,268435456,32,signals,61,613.7055686419999
14,aeqdsk_area,9.368925262000175,16,0.585557828875011,32,0.2927789144375055,268435456,32,signals,61,613.7055686419999
15,aeqdsk_area,12.129183878000276,16,0.7580739923750173,32,0.37903699618750863,268435456,32,signals,61,613.7055686419999
16,aeqdsk_area,7.4539793189997,16,0.46587370743748124,32,0.23293685371874062,268435456,32,signals,61,613.7055686419999
17,aeqdsk_area,13.92298592599991,16,0.8701866203749944,32,0.4350933101874972,268435456,32,signals,61,613.7055686419999
18,aeqdsk_area,8.870729412999935,16,0.554420588312496,32,0.277210294156248,268435456,32,signals,61,613.7055686419999
19,aeqdsk_area,7.651861827000175,16,0.47824136418751095,32,0.23912068209375548,268435456,32,signals,61,613.7055686419999
20,aeqdsk_area,8.294552448000104,16,0.5184095280000065,32,0.25920476400000325,268435456,32,signals,61,613.7055686419999
21,aeqdsk_area,10.293221963000178,16,0.6433263726875111,32,0.32166318634375557,268435456,32,signals,61,613.7055686419999
22,aeqdsk_area,7.7379720860003545,16,0.48362325537502215,32,0.24181162768751108,268435456,32,signals,61,613.7055686419999
23,aeqdsk_area,10.290452283000377,16,0.6431532676875236,32,0.3215766338437618,268435456,32,signals,61,613.7055686419999
24,aeqdsk_area,11.10527094400004,16,0.6940794340000025,32,0.34703971700000125,268435456,32,signals,61,613.7055686419999
25,aeqdsk_area,10.840066494999974,16,0.6775041559374984,32,0.3387520779687492,268435456,32,signals,61,613.7055686419999
26,aeqdsk_area,8.617090110999925,16,0.5385681319374953,32,0.26928406596874765,268435456,32,signals,61,613.7055686419999
27,aeqdsk_area,11.276678231000005,16,0.7047923894375003,32,0.35239619471875017,268435456,32,signals,61,613.7055686419999
28,aeqdsk_area,10.423432479999974,16,0.6514645299999984,32,0.3257322649999992,268435456,32,signals,61,613.7055686419999
29,aeqdsk_area,10.060735167000075,16,0.6287959479375047,32,0.31439797396875235,268435456,32,signals,61,613.7055686419999
30,aeqdsk_area,8.995368789999702,16,0.5622105493749814,32,0.2811052746874907,268435456,32,signals,61,613.7055686419999
31,aeqdsk_area,12.399489945999903,16,0.774968121624994,32,0.387484060812497,268435456,32,signals,61,613.7055686419999
32,aeqdsk_area,2.009600739999769,4,0.5024001849999422,8,0.2512000924999711,268435456,32,signals,61,613.7055686419999
1,aeqdsk_betan,8.745759372000066,16,0.5466099607500041,32,0.27330498037500206,268435456,32,signals,61,613.7055686419999
2,aeqdsk_betan,9.16342290700004,16,0.5727139316875025,32,0.28635696584375125,268435456,32,signals,61,613.7055686419999
3,aeqdsk_betan,9.491822874000263,16,0.5932389296250165,32,0.2966194648125082,268435456,32,signals,61,613.7055686419999
4,aeqdsk_betan,10.282389805999628,16,0.6426493628749768,32,0.3213246814374884,268435456,32,signals,61,613.7055686419999
5,aeqdsk_betan,10.183839186999649,16,0.636489949187478,32,0.318244974593739,268435456,32,signals,61,613.7055686419999
6,aeqdsk_betan,9.185104740000043,16,0.5740690462500027,32,0.28703452312500133,268435456,32,signals,61,613.7055686419999
7,aeqdsk_betan,9.854540419999921,16,0.6159087762499951,32,0.30795438812499754,268435456,32,signals,61,613.7055686419999
8,aeqdsk_betan,13.401763951000248,16,0.8376102469375155,32,0.41880512346875776,268435456,32,signals,61,613.7055686419999
9,aeqdsk_betan,11.400240188000225,16,0.7125150117500141,32,0.35625750587500704,268435456,32,signals,61,613.7055686419999
10,aeqdsk_betan,9.780947061999996,16,0.6113091913749997,32,0.30565459568749986,268435456,32,signals,61,613.7055686419999
11,aeqdsk_betan,8.099246941999809,16,0.506202933874988,32,0.253101466937494,268435456,32,signals,61,613.7055686419999
12,aeqdsk_betan,11.577155134999884,16,0.7235721959374928,32,0.3617860979687464,268435456,32,signals,61,613.7055686419999
13,aeqdsk_betan,9.671836897000048,16,0.604489806062503,32,0.3022449030312515,268435456,32,signals,61,613.7055686419999
14,aeqdsk_betan,12.350058552000519,16,0.7718786595000324,32,0.3859393297500162,268435456,32,signals,61,613.7055686419999
15,aeqdsk_betan,10.093850621000001,16,0.6308656638125001,32,0.31543283190625004,268435456,32,signals,61,613.7055686419999
16,aeqdsk_betan,10.991142097999727,16,0.686946381124983,32,0.3434731905624915,268435456,32,signals,61,613.7055686419999
17,aeqdsk_betan,11.32321902800004,16,0.7077011892500025,32,0.35385059462500124,268435456,32,signals,61,613.7055686419999
18,aeqdsk_betan,9.72819994800011,16,0.6080124967500069,32,0.30400624837500345,268435456,32,signals,61,613.7055686419999
19,aeqdsk_betan,10.12855063500001,16,0.6330344146875007,32,0.31651720734375033,268435456,32,signals,61,613.7055686419999
20,aeqdsk_betan,10.484762516000046,16,0.6552976572500029,32,0.32764882862500144,268435456,32,signals,61,613.7055686419999
21,aeqdsk_betan,11.983749044999968,16,0.748984315312498,32,0.374492157656249,268435456,32,signals,61,613.7055686419999
22,aeqdsk_betan,11.411194483000145,16,0.713199655187509,32,0.3565998275937545,268435456,32,signals,61,613.7055686419999
23,aeqdsk_betan,10.45283755499986,16,0.6533023471874913,32,0.3266511735937456,268435456,32,signals,61,613.7055686419999
24,aeqdsk_betan,9.089382091000061,16,0.5680863806875038,32,0.2840431903437519,268435456,32,signals,61,613.7055686419999
25,aeqdsk_betan,8.104959014000087,16,0.5065599383750055,32,0.25327996918750273,268435456,32,signals,61,613.7055686419999
26,aeqdsk_betan,8.58029136999994,16,0.5362682106249963,32,0.26813410531249815,268435456,32,signals,61,613.7055686419999
27,aeqdsk_betan,9.806237504000364,16,0.6128898440000228,32,0.3064449220000114,268435456,32,signals,61,613.7055686419999
28,aeqdsk_betan,14.098215813000024,16,0.8811384883125015,32,0.44056924415625076,268435456,32,signals,61,613.7055686419999
29,aeqdsk_betan,9.717856624999968,16,0.607366039062498,32,0.303683019531249,268435456,32,signals,61,613.7055686419999
30,aeqdsk_betan,8.122540926000056,16,0.5076588078750035,32,0.25382940393750175,268435456,32,signals,61,613.7055686419999
31,aeqdsk_betan,8.068640996999875,16,0.5042900623124922,32,0.2521450311562461,268435456,32,signals,61,613.7055686419999
32,aeqdsk_betan,2.399231575000158,4,0.5998078937500395,8,0.29990394687501976,268435456,32,signals,61,613.7055686419999
1,aeqdsk_betap,8.50506118400017,16,0.5315663240000106,32,0.2657831620000053,268435456,32,signals,61,613.7055686419999
2,aeqdsk_betap,11.300244956999904,16,0.706265309812494,32,0.353132654906247,268435456,32,signals,61,613.7055686419999
3,aeqdsk_betap,9.698265053999876,16,0.6061415658749922,32,0.3030707829374961,268435456,32,signals,61,613.7055686419999
4,aeqdsk_betap,11.901894535999872,16,0.743868408499992,32,0.371934204249996,268435456,32,signals,61,613.7055686419999
5,aeqdsk_betap,9.359023296000032,16,0.584938956000002,32,0.292469478000001,268435456,32,signals,61,613.7055686419999
6,aeqdsk_betap,9.324840409999979,16,0.5828025256249987,32,0.29140126281249934,268435456,32,signals,61,613.7055686419999
7,aeqdsk_betap,8.736693068000022,16,0.5460433167500014,32,0.2730216583750007,268435456,32,signals,61,613.7055686419999
8,aeqdsk_betap,11.125529626000116,16,0.6953456016250072,32,0.3476728008125036,268435456,32,signals,61,613.7055686419999
9,aeqdsk_betap,9.780494072999772,16,0.6112808795624858,32,0.3056404397812429,268435456,32,signals,61,613.7055686419999
10,aeqdsk_betap,8.94040066200023,16,0.5587750413750143,32,0.27938752068750716,268435456,32,signals,61,613.7055686419999
11,aeqdsk_betap,11.096411056000306,16,0.6935256910000192,32,0.3467628455000096,268435456,32,signals,61,613.7055686419999
12,aeqdsk_betap,8.592884862999654,16,0.5370553039374784,32,0.2685276519687392,268435456,32,signals,61,613.7055686419999
13,aeqdsk_betap,11.461265499000092,16,0.7163290936875057,32,0.3581645468437529,268435456,32,signals,61,613.7055686419999
14,aeqdsk_betap,11.349300043000312,16,0.7093312526875195,32,0.35466562634375975,268435456,32,signals,61,613.7055686419999
15,aeqdsk_betap,10.824746320000031,16,0.676546645000002,32,0.338273322500001,268435456,32,signals,61,613.7055686419999
16,aeqdsk_betap,9.139097092000156,16,0.5711935682500098,32,0.2855967841250049,268435456,32,signals,61,613.7055686419999
17,aeqdsk_betap,11.73957452600007,16,0.7337234078750043,32,0.36686170393750217,268435456,32,signals,61,613.7055686419999
18,aeqdsk_betap,9.278697431000182,16,0.5799185894375114,32,0.2899592947187557,268435456,32,signals,61,613.7055686419999
19,aeqdsk_betap,9.14418656099997,16,0.5715116600624981,32,0.28575583003124905,268435456,32,signals,61,613.7055686419999
20,aeqdsk_betap,9.577208272000007,16,0.5985755170000004,32,0.2992877585000002,268435456,32,signals,61,613.7055686419999
21,aeqdsk_betap,11.092701244000182,16,0.6932938277500114,32,0.3466469138750057,268435456,32,signals,61,613.7055686419999
22,aeqdsk_betap,11.503755354000077,16,0.7189847096250048,32,0.3594923548125024,268435456,32,signals,61,613.7055686419999
23,aeqdsk_betap,9.986689077000392,16,0.6241680673125245,32,0.31208403365626225,268435456,32,signals,61,613.7055686419999
24,aeqdsk_betap,8.130537285999708,16,0.5081585803749817,32,0.25407929018749087,268435456,32,signals,61,613.7055686419999
25,aeqdsk_betap,11.409825843999897,16,0.7131141152499936,32,0.3565570576249968,268435456,32,signals,61,613.7055686419999
26,aeqdsk_betap,9.499485723999896,16,0.5937178577499935,32,0.29685892887499676,268435456,32,signals,61,613.7055686419999
27,aeqdsk_betap,8.886972617000083,16,0.5554357885625052,32,0.2777178942812526,268435456,32,signals,61,613.7055686419999
28,aeqdsk_betap,9.415602504000162,16,0.5884751565000101,32,0.29423757825000507,268435456,32,signals,61,613.7055686419999
29,aeqdsk_betap,10.871733548000066,16,0.6794833467500041,32,0.33974167337500205,268435456,32,signals,61,613.7055686419999
30,aeqdsk_betap,10.551191357000334,16,0.6594494598125209,32,0.32972472990626045,268435456,32,signals,61,613.7055686419999
31,aeqdsk_betap,13.074028040999565,16,0.8171267525624728,32,0.4085633762812364,268435456,32,signals,61,613.7055686419999
32,aeqdsk_betap,2.4549557400000594,4,0.6137389350000149,8,0.30686946750000743,268435456,32,signals,61,613.7055686419999
1,aeqdsk_chisq,8.687379142999816,16,0.5429611964374885,32,0.27148059821874426,268435456,32,signals,61,613.7055686419999
2,aeqdsk_chisq,11.11551664200033,16,0.6947197901250206,32,0.3473598950625103,268435456,32,signals,61,613.7055686419999
3,aeqdsk_chisq,10.010838800999863,16,0.6256774250624915,32,0.31283871253124573,268435456,32,signals,61,613.7055686419999
4,aeqdsk_chisq,9.093595041999833,16,0.5683496901249896,32,0.2841748450624948,268435456,32,signals,61,613.7055686419999
5,aeqdsk_chisq,9.531813691000025,16,0.5957383556875016,32,0.2978691778437508,268435456,32,signals,61,613.7055686419999
6,aeqdsk_chisq,10.05285849000029,16,0.6283036556250181,32,0.31415182781250905,268435456,32,signals,61,613.7055686419999
7,aeqdsk_chisq,11.604425808999622,16,0.7252766130624764,32,0.3626383065312382,268435456,32,signals,61,613.7055686419999
8,aeqdsk_chisq,9.598124080999696,16,0.599882755062481,32,0.2999413775312405,268435456,32,signals,61,613.7055686419999
9,aeqdsk_chisq,10.971039699999892,16,0.6856899812499933,32,0.3428449906249966,268435456,32,signals,61,613.7055686419999
10,aeqdsk_chisq,11.276047239000036,16,0.7047529524375022,32,0.3523764762187511,268435456,32,signals,61,613.7055686419999
11,aeqdsk_chisq,9.170042231000025,16,0.5731276394375016,32,0.2865638197187508,268435456,32,signals,61,613.7055686419999
12,aeqdsk_chisq,10.252146798000012,16,0.6407591748750008,32,0.3203795874375004,268435456,32,signals,61,613.7055686419999
13,aeqdsk_chisq,11.681223988000056,16,0.7300764992500035,32,0.36503824962500175,268435456,32,signals,61,613.7055686419999
14,aeqdsk_chisq,8.997011294000004,16,0.5623132058750002,32,0.2811566029375001,268435456,32,signals,61,613.7055686419999
15,aeqdsk_chisq,10.510234253999897,16,0.6568896408749936,32,0.3284448204374968,268435456,32,signals,61,613.7055686419999
16,aeqdsk_chisq,8.891634049000004,16,0.5557271280625002,32,0.2778635640312501,268435456,32,signals,61,613.7055686419999
17,aeqdsk_chisq,10.64369604500007,16,0.6652310028125044,32,0.3326155014062522,268435456,32,signals,61,613.7055686419999
18,aeqdsk_chisq,8.431167554999774,16,0.5269479721874859,32,0.26347398609374295,268435456,32,signals,61,613.7055686419999
19,aeqdsk_chisq,9.212451387999863,16,0.5757782117499914,32,0.2878891058749957,268435456,32,signals,61,613.7055686419999
20,aeqdsk_chisq,12.83408389799979,16,0.8021302436249869,32,0.40106512181249343,268435456,32,signals,61,613.7055686419999
21,aeqdsk_chisq,9.449625789000038,16,0.5906016118125024,32,0.2953008059062512,268435456,32,signals,61,613.7055686419999
22,aeqdsk_chisq,13.159970287000306,16,0.8224981429375191,32,0.41124907146875955,268435456,32,signals,61,613.7055686419999
23,aeqdsk_chisq,8.254431888,16,0.515901993,32,0.2579509965,268435456,32,signals,61,613.7055686419999
24,aeqdsk_chisq,10.731534444999852,16,0.6707209028124907,32,0.3353604514062454,268435456,32,signals,61,613.7055686419999
25,aeqdsk_chisq,9.254858611000145,16,0.5784286631875091,32,0.28921433159375454,268435456,32,signals,61,613.7055686419999
26,aeqdsk_chisq,10.998435821000385,16,0.687402238812524,32,0.343701119406262,268435456,32,signals,61,613.7055686419999
27,aeqdsk_chisq,12.950290852000307,16,0.8093931782500192,32,0.4046965891250096,268435456,32,signals,61,613.7055686419999
28,aeqdsk_chisq,11.257970356999977,16,0.7036231473124985,32,0.35181157365624927,268435456,32,signals,61,613.7055686419999
29,aeqdsk_chisq,9.864680520000093,16,0.6165425325000058,32,0.3082712662500029,268435456,32,signals,61,613.7055686419999
30,aeqdsk_chisq,9.641297421000218,16,0.6025810888125136,32,0.3012905444062568,268435456,32,signals,61,613.7055686419999
31,aeqdsk_chisq,10.039947328999915,16,0.6274967080624947,32,0.31374835403124735,268435456,32,signals,61,613.7055686419999
32,aeqdsk_chisq,1.7704438149999078,4,0.44261095374997694,8,0.22130547687498847,268435456,32,signals,61,613.7055686419999
1,aeqdsk_doutl,8.500199049999992,16,0.5312624406249995,32,0.26563122031249975,268435456,32,signals,61,613.7055686419999
2,aeqdsk_doutl,11.236947836000127,16,0.7023092397500079,32,0.35115461987500396,268435456,32,signals,61,613.7055686419999
3,aeqdsk_doutl,9.478973433999727,16,0.5924358396249829,32,0.29621791981249146,268435456,32,signals,61,613.7055686419999
4,aeqdsk_doutl,7.817102139000326,16,0.4885688836875204,32,0.2442844418437602,268435456,32,signals,61,613.7055686419999
5,aeqdsk_doutl,11.871232012000291,16,0.7419520007500182,32,0.3709760003750091,268435456,32,signals,61,613.7055686419999
6,aeqdsk_doutl,10.478507782000179,16,0.6549067363750112,32,0.3274533681875056,268435456,32,signals,61,613.7055686419999
7,aeqdsk_doutl,10.886941107999974,16,0.6804338192499984,32,0.3402169096249992,268435456,32,signals,61,613.7055686419999
8,aeqdsk_doutl,10.136774252999658,16,0.6335483908124786,32,0.3167741954062393,268435456,32,signals,61,613.7055686419999
9,aeqdsk_doutl,10.844349503000103,16,0.6777718439375064,32,0.3388859219687532,268435456,32,signals,61,613.7055686419999
10,aeqdsk_doutl,10.463866264999979,16,0.6539916415624987,32,0.32699582078124934,268435456,32,signals,61,613.7055686419999
11,aeqdsk_doutl,7.759837396999956,16,0.48498983731249723,32,0.24249491865624861,268435456,32,signals,61,613.7055686419999
12,aeqdsk_doutl,10.81392083899982,16,0.6758700524374888,32,0.3379350262187444,268435456,32,signals,61,613.7055686419999
13,aeqdsk_doutl,10.87665469600006,16,0.6797909185000037,32,0.33989545925000186,268435456,32,signals,61,613.7055686419999
14,aeqdsk_doutl,8.446006019999913,16,0.5278753762499946,32,0.2639376881249973,268435456,32,signals,61,613.7055686419999
15,aeqdsk_doutl,11.761376475999896,16,0.7350860297499935,32,0.36754301487499674,268435456,32,signals,61,613.7055686419999
16,aeqdsk_doutl,10.582958705000237,16,0.6614349190625148,32,0.3307174595312574,268435456,32,signals,61,613.7055686419999
17,aeqdsk_doutl,7.532265615000142,16,0.4707666009375089,32,0.23538330046875444,268435456,32,signals,61,613.7055686419999
18,aeqdsk_doutl,10.173868872000185,16,0.6358668045000115,32,0.31793340225000577,268435456,32,signals,61,613.7055686419999
19,aeqdsk_doutl,14.191604414000267,16,0.8869752758750167,32,0.44348763793750834,268435456,32,signals,61,613.7055686419999
20,aeqdsk_doutl,11.89294550600016,16,0.74330909412501,32,0.371654547062505,268435456,32,signals,61,613.7055686419999
21,aeqdsk_doutl,12.694444688000203,16,0.7934027930000127,32,0.39670139650000635,268435456,32,signals,61,613.7055686419999
22,aeqdsk_doutl,9.30921795500035,16,0.5818261221875218,32,0.2909130610937609,268435456,32,signals,61,613.7055686419999
23,aeqdsk_doutl,10.601067080999655,16,0.6625666925624785,32,0.33128334628123923,268435456,32,signals,61,613.7055686419999
24,aeqdsk_doutl,9.083957614000155,16,0.5677473508750097,32,0.28387367543750486,268435456,32,signals,61,613.7055686419999
25,aeqdsk_doutl,9.104601180999907,16,0.5690375738124942,32,0.2845187869062471,268435456,32,signals,61,613.7055686419999
26,aeqdsk_doutl,8.331543295000301,16,0.5207214559375188,32,0.2603607279687594,268435456,32,signals,61,613.7055686419999
27,aeqdsk_doutl,8.041310292000162,16,0.5025818932500101,32,0.25129094662500506,268435456,32,signals,61,613.7055686419999
28,aeqdsk_doutl,8.9408649410002,16,0.5588040588125125,32,0.27940202940625625,268435456,32,signals,61,613.7055686419999
29,aeqdsk_doutl,7.553493450000133,16,0.4720933406250083,32,0.23604667031250415,268435456,32,signals,61,613.7055686419999
30,aeqdsk_doutl,9.327379818999816,16,0.5829612386874885,32,0.29148061934374425,268435456,32,signals,61,613.7055686419999
31,aeqdsk_doutl,9.970130267000059,16,0.6231331416875037,32,0.31156657084375183,268435456,32,signals,61,613.7055686419999
32,aeqdsk_doutl,1.7339443760001814,4,0.43348609400004534,8,0.21674304700002267,268435456,32,signals,61,613.7055686419999
1,aeqdsk_doutu,9.503179673999966,16,0.5939487296249979,32,0.29697436481249895,268435456,32,signals,61,613.7055686419999
2,aeqdsk_doutu,10.922455106999678,16,0.6826534441874799,32,0.34132672209373993,268435456,32,signals,61,613.7055686419999
3,aeqdsk_doutu,10.177038831000118,16,0.6360649269375074,32,0.3180324634687537,268435456,32,signals,61,613.7055686419999
4,aeqdsk_doutu,11.16894307099983,16,0.6980589419374894,32,0.3490294709687447,268435456,32,signals,61,613.7055686419999
5,aeqdsk_doutu,8.965548244000274,16,0.5603467652500171,32,0.28017338262500857,268435456,32,signals,61,613.7055686419999
6,aeqdsk_doutu,13.838534912999876,16,0.8649084320624922,32,0.4324542160312461,268435456,32,signals,61,613.7055686419999
7,aeqdsk_doutu,10.71051399299995,16,0.6694071245624968,32,0.3347035622812484,268435456,32,signals,61,613.7055686419999
8,aeqdsk_doutu,9.38602944000013,16,0.5866268400000081,32,0.29331342000000404,268435456,32,signals,61,613.7055686419999
9,aeqdsk_doutu,10.334839016999922,16,0.6459274385624951,32,0.32296371928124756,268435456,32,signals,61,613.7055686419999
10,aeqdsk_doutu,11.504900478999843,16,0.7190562799374902,32,0.3595281399687451,268435456,32,signals,61,613.7055686419999
11,aeqdsk_doutu,10.390156069000113,16,0.6493847543125071,32,0.32469237715625354,268435456,32,signals,61,613.7055686419999
